,Unnamed: 0,Listing,Location,Address1,Address2,Address3,Price,Arrangement,Num_Bedrm,Num_Bathrm,Area,Condominium,Neighborhood_Rating,Gymnasium,CCTV,Utility room,Indoor Pool,Air conditioning,Alarm System,Amphitheater,Balcony,Bar,Basement Parking,Billiards table,Broadband internet available,Built-in wardrobes,Business Center,Central air conditioning,Clinic,Club House,Drying Area,Elevators,Ensuite,Entertainment room,Fire exits,Fitness center,Floorboards,Function Room,Game Room,Gas heating,Gym,Health Club,Hydronic heating,Indoor spa,Indoor Tree House,Intercom,Jacuzzi,Laundry Area,Lobby,Lounge,Maids Room,Meeting rooms,Multi-Purpose Hall,Open fireplace,Pay TV access,Powder room,Reception Area,Sauna,Shower rooms,Sky lounge,Smoke detector,Social hall,Split-system heating,Study room,Theater,Wi-Fi,Daycare Center,Fire Alarm,Fire sprinkler system,Courtyard,Sauna.1,Library,Function area,Pond,Helipad,Open space,24-hour security,Drying area,Gazebos,Spa,Shops,Study area,Golf Area,Badminton court,Balcony.1,Basketball court,Carport,Clubhouse,Deck,Fully fenced,Garage,Garden,Gazebo,Health Club.1,Jacuzzi.1,Jogging path,Landscaped Garden,Multi-purpose lawn,Open car spaces,Outdoor spa,Parking lot,Parks,Playground,Pool bar,Remote garage,Secure parking,Shower rooms.1,Sports facilities,Swimming pool,Tennis court
38,38,Fully Furnished Studio Unit for Rent in Rockwell Center - Joya Lofts and Towers,"Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 25,000",Monthly,1,1.0,24.0,Joya Lofts and Towers,4.4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
39,39,"Furnished 1BR Unit (66 sqm) for Rent in Rockwell Center - The Manansala, Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 55,000",Monthly,1,1.0,66.0,The Manansala,4.4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40,40,"Fully Furnished 3BR Unit for Rent in Proscenium-Kirov Tower, Rockwell Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 250,000",Monthly,3,5.0,236.0,Proscenium,4.4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41,41,"1BR Unit (46 sqm) for Rent in Rockwell Center - Joya Lofts and Towers, Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 50,000",Monthly,1,1.0,46.0,Joya Lofts and Towers,4.4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
42,42,"3 Bedroom Unit for Rent at Rockwell Center, Rockwell Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 270,000",Monthly,3,4.0,283.0,Rizal Tower,4.4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,43,"Fully Furnished 2-Bedroom Condo For Rent in One Salcedo Place, Makati City","Bel-Air, Makati",Metro Manila,Makati,Bel-Air,"₱ 140,000",Monthly,2,2.0,147.0,One Salcedo Place,4.54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
44,44,"Salcedo Park: 4BR For Rent, 224 sqm, Facing Salcedo Park, with AC, 2Prkg, P110K","Philippines, 1209, Makati, H. V. Dela Costa Bel-Air, Makati",Metro Manila,Makati,Bel-Air,"₱ 110,000",Monthly,4,4.0,224.0,The Salcedo Park,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,45,"Studio Unit (27 sqm) for Rent, Rockwell Center - One Rockwell East Tower, Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 35,000",Monthly,1,1.0,27.0,One Rockwell,4.4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46,46,2 bedroom for rent in Knightsbridge Residences,"4392 B. Valdez, Makati, 1210 Kalakhang Maynila Poblacion, Makati",Metro Manila,Makati,Poblacion,"₱ 140,000",Monthly,2,2.0,100.0,Knightsbridge Residences,4.13,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0
47,47,"51sqm 1BR Unit for Rent in Rockwell Center - One Rockwell East Tower, Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 50,000",Monthly,1,1.0,51.0,One Rockwell,4.4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,48,"Studio Unit (27 sqm) for Rent, Rockwell Center - One Rockwell East Tower, Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 30,000",Monthly,1,1.0,27.0,One Rockwell,4.4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49,49,Fully Furnished 1BR Unit (56 sqm) for Rent in Rockwell Center - Edades Tower,"Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 65,000",Monthly,1,1.0,56.0,Edades Tower,4.4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,50,"Fully Furnished 1BR Unit (54 sqm) for Rent in Proscenium - Lincoln Tower, Rockwell Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 63,000",Monthly,1,1.0,54.0,Proscenium,4.4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
51,51,"Studio Unit (33 sqm) for Rent in Rockwell Center - Joya Lofts and Towers, Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 35,000",Monthly,1,1.0,33.0,Joya Lofts and Towers,4.4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
52,52,"Studio Unit (36 sqm) for Rent, Rockwell Center - One Rockwell East Tower, Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 35,000",Monthly,1,1.0,36.0,One Rockwell,4.4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,53,"Fully Furnished Studio Unit for Rent, Rockwell Center - One Rockwell East Tower","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 32,000",Monthly,1,1.0,27.0,One Rockwell,4.4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54,54,Furnished Studio For Rent in Avida Asten beside Techzone Makati near SLEX,"San Antonio, Makati",Metro Manila,Makati,San Antonio,"₱ 17,000",Monthly,1,1.0,22.0,Avida Towers Asten,4.2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
55,55,"2-Bedroom Bi-Level, Amenity Floor Unit In The Residences at Greenbelt, Makati","San Lorenzo, Makati",Metro Manila,Makati,San Lorenzo,"₱ 110,000",Monthly,2,2.0,132.0,The Residences at Greenbelt,4.04,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
56,56,"1BR Unit (73 sqm) for Rent in Rockwell Center - Joya Lofts and Towers, Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 70,000",Monthly,1,1.0,73.0,Joya Lofts and Towers,4.4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
57,57,The Residences at Greenbelt San Lorenzo Tower Makati 2BR for Rent,"San Lorenzo, Makati",Metro Manila,Makati,San Lorenzo,"₱ 130,000",Monthly,2,2.0,115.0,The Residences at Greenbelt,4.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
58,58,"Lincoln Proscenium: 2BR For Rent: 118 sqm, FFurnished, corner, pool, 1 parking","Philippines, 1210, Makati, Estrella St Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 120,000",Monthly,2,3.0,118.0,Proscenium at Rockwell,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59,59,"3BR Loft (171 sqm) for Rent in Rockwell Center - Edades Garden Villa, Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 220,000",Monthly,3,4.0,171.0,Edades Tower,4.4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60,60,"Fully Furnished 3BR Unit (223 sqm) for Rent in Proscenium - Kirov Tower, Rockwell Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 257,000",Monthly,1,5.0,223.0,Proscenium,4.4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
61,61,"72 sqm, Fully Furnished 1BR unit with Parking in Shang Salcedo Place for rent","Salcedo Village, Makati",Metro Manila,Makati,Salcedo Village,"₱ 80,000",Monthly,1,1.0,72.0,Shang Salcedo Place,4.89,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0
62,62,"Fully Furnished 1-Bedroom Unit for Rent in Eton Residences Greenbelt, Makati","Legazpi St. Legazpi Village, Makati",Metro Manila,Makati,Legazpi Village,"₱ 55,000",Monthly,1,1.0,46.0,Eton Residences Greenbelt,4.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
63,63,"3-Bedroom Unit (194 sqm) for Rent in Proscenium - Sakura Tower, Rockwell Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 245,000",Monthly,3,4.0,194.0,Proscenium,4.4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
64,64,"Park Terraces T2: 3BR For Rent, 188 sqm, Brand New, FF, 2 parking, P190K/mo.","San Lorenzo, Makati",Metro Manila,Makati,San Lorenzo,"₱ 190,000",Monthly,3,3.0,188.0,Park Terraces,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65,65,"Semi-furnished 3BR Unit for Rent in Proscenium-Kirov Tower, Rockwell Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 240,000",Monthly,3,5.0,241.0,Proscenium,4.4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
66,66,For Rent: Fully Furnished 1-Bedroom Loft (18B) in Eton Parkview Greenbelt Makati,"Gamboa St. Legazpi Village, Makati",Metro Manila,Makati,Legazpi Village,"₱ 40,000",Monthly,1,2.0,41.0,Eton Parkview Greenbelt,4.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67,67,"PARK TERRACES T1: 2BR For Rent, 140 sqm, FFurnished, corner, 1 parking, P140K/mo","Philippines, 1223, Makati, A. Arnaiz Ave San Lorenzo, Makati",Metro Manila,Makati,San Lorenzo,"₱ 150,000",Monthly,2,3.0,140.0,Park Terraces,4.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,68,"2BR Unit (115 sqm) for Rent in Rockwell Center - Joya Lofts and Towers, Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 105,000",Monthly,2,2.0,115.0,Joya Lofts and Towers,4.4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
69,69,"Furnished 1BR Unit (71 sqm) for Rent in Rockwell Center - The Manansala, Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 75,000",Monthly,1,1.0,71.0,The Manansala,4.4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,70,"1BR Unit (66 sqm) for Rent in Rockwell Center - Joya Lofts and Towers, Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 65,000",Monthly,1,1.0,66.0,Joya Lofts and Towers,4.4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
71,71,Furnished Studio Unit for Rent in Rockwell Center - Joya Lofts and Towers Makati,"Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 28,000",Monthly,1,1.0,24.0,Joya Lofts and Towers,4.4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
72,72,"1BR Unit (51 sqm) for Rent in Rockwell Center - One Rockwell East Tower, Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 55,000",Monthly,1,1.0,51.0,One Rockwell,4.4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73,73,"Semi-furnished 2BR Unit (129 sqm) for Rent in Proscenium - Lorraine Tower, Rockwell Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 129,000",Monthly,2,4.0,129.0,Proscenium,4.4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
74,74,"1 Bedroom Unit for Rent at Rockwell Center, Rockwell Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 65,000",Monthly,1,1.0,68.0,One Rockwell,4.4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,75,"Fully Furnished 2BR Loft (115 sqm) for Rent in Joya Lofts and Towers, Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 115,000",,2,2.0,115.0,Joya Lofts and Towers,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
76,76,"1BR Unit (60 sqm) for Rent in Rockwell Center - Joya Lofts and Towers, Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 65,000",Monthly,1,1.0,60.0,Joya Lofts and Towers,4.4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
77,77,"Furnished 2BR Unit (120 sqm) for Rent in Rockwell Center - Edades Tower, Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 140,000",Monthly,2,3.0,120.0,Edades Tower,4.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78,78,"3BR Unit (164 sqm) for Rent in Proscenium - Sakura Tower, Makati City","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 190,000",Monthly,3,4.0,164.0,Proscenium,4.4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
79,79,"Fully Furnished 3-Bedroom Unit (241 sqm) for Rent, Proscenium-Kirov Tower Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 300,000",Monthly,3,5.0,241.0,Proscenium,4.4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
80,80,For Rent: 2-Bedroom Unit (51 sqm) in Eton Tower Makati,"Dela Rosa cor. Rufino Streets Legazpi Village, Makati",Metro Manila,Makati,Legazpi Village,"₱ 50,000",Monthly,2,2.0,51.0,Eton Tower Makati,4.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
